,ImageID,Artwork Name,Artist,Year,Style
1233,IMPRESSIONISM_1234.jpg,Landscape in Provence,Paul Cezanne,1875,IMPRESSIONISM
1234,IMPRESSIONISM_1235.jpg,Life in the Fields,Paul Cezanne,1875,IMPRESSIONISM
1235,IMPRESSIONISM_1236.jpg,Olympia,Paul Cezanne,1875,IMPRESSIONISM
1236,IMPRESSIONISM_1237.jpg,Road at Pontoise,Paul Cezanne,1875,IMPRESSIONISM
1237,IMPRESSIONISM_1238.jpg,Self-portrait,Paul Cezanne,1875,IMPRESSIONISM
1238,IMPRESSIONISM_1239.jpg,Self-portrait in front of pink background,Paul Cezanne,1875,IMPRESSIONISM
1239,IMPRESSIONISM_1240.jpg,The Etang des Soeurs at Osny,Paul Cezanne,1875,IMPRESSIONISM
1240,IMPRESSIONISM_1241.jpg,Three Bathers,Paul Cezanne,1875,IMPRESSIONISM
1241,IMPRESSIONISM_1242.jpg,A Young Woman,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1242,IMPRESSIONISM_1243.jpg,At the Moulin de la Galette,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1243,IMPRESSIONISM_1244.jpg,By the Fireside,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1244,IMPRESSIONISM_1245.jpg,Child with a hoop,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1245,IMPRESSIONISM_1246.jpg,Child with Punch Doll,Pierre-Auguste Renoir,1874-1875,IMPRESSIONISM
1246,IMPRESSIONISM_1247.jpg,Confidences,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1247,IMPRESSIONISM_1248.jpg,Dame en toilette de Ville,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1248,IMPRESSIONISM_1249.jpg,Forest Path,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1249,IMPRESSIONISM_1250.jpg,Girl crocheting,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1250,IMPRESSIONISM_1251.jpg,Girl with a Dog,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1251,IMPRESSIONISM_1252.jpg,Gladiolas in a Vase,Pierre-Auguste Renoir,1874-1875,IMPRESSIONISM
1252,IMPRESSIONISM_1253.jpg,Jeanne Sisley,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1253,IMPRESSIONISM_1254.jpg,Landscape with Snow,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1254,IMPRESSIONISM_1255.jpg,Madame Victor Chocquet,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1255,IMPRESSIONISM_1256.jpg,Mademoiselle Legrand,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1256,IMPRESSIONISM_1257.jpg,Monsieur Fornaise,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1257,IMPRESSIONISM_1258.jpg,Mother and children,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1258,IMPRESSIONISM_1259.jpg,Orchard at Louveciennes the English Pear Tree,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1259,IMPRESSIONISM_1260.jpg,Pensive,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1260,IMPRESSIONISM_1261.jpg,Picking Flowers,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1261,IMPRESSIONISM_1262.jpg,Place de la Trinite,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1262,IMPRESSIONISM_1263.jpg,Place de la Trinite,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1263,IMPRESSIONISM_1264.jpg,Place de la Trinite,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1264,IMPRESSIONISM_1265.jpg,Portrait of an Anonymous Sitter,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1265,IMPRESSIONISM_1266.jpg,Portrait of Claude Monet,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1266,IMPRESSIONISM_1267.jpg,Portrait of Lucien Daudet,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1267,IMPRESSIONISM_1268.jpg,Portrait of Victor Chocquet,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1268,IMPRESSIONISM_1269.jpg,Self-Portrait,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1269,IMPRESSIONISM_1270.jpg,Summer,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1270,IMPRESSIONISM_1271.jpg,Summer Landscape,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1271,IMPRESSIONISM_1272.jpg,The Banks of the Seine,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1272,IMPRESSIONISM_1273.jpg,The bridge at chatou,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1273,IMPRESSIONISM_1274.jpg,The Cafe,Pierre-Auguste Renoir,1874-1875,IMPRESSIONISM
1274,IMPRESSIONISM_1275.jpg,The Garden,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1275,IMPRESSIONISM_1276.jpg,The Great Boulevards,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1276,IMPRESSIONISM_1277.jpg,The Lovers,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1277,IMPRESSIONISM_1278.jpg,The Seine at Argenteuil,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1278,IMPRESSIONISM_1279.jpg,Torso Before the Bath,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1279,IMPRESSIONISM_1280.jpg,Washhouse at lower meudon,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1280,IMPRESSIONISM_1281.jpg,Woman with a Cat,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1281,IMPRESSIONISM_1282.jpg,Young Woman in a Blue and Pink Striped Shirt,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1282,IMPRESSIONISM_1283.jpg,Young Woman on a Bench,Pierre-Auguste Renoir,1875,IMPRESSIONISM
1283,IMPRESSIONISM_1284.jpg,Billiards,Gustave Caillebotte,1875,IMPRESSIONISM
1284,IMPRESSIONISM_1285.jpg,"Landscape, Banks of the Yerres",Gustave Caillebotte,1875,IMPRESSIONISM
1285,IMPRESSIONISM_1286.jpg,Man at the Window,Gustave Caillebotte,1875,IMPRESSIONISM
1286,IMPRESSIONISM_1287.jpg,Study for 'The Parquet Planers',Gustave Caillebotte,1875,IMPRESSIONISM
1287,IMPRESSIONISM_1288.jpg,The Floor Scrapers (study),Gustave Caillebotte,1875,IMPRESSIONISM
1288,IMPRESSIONISM_1289.jpg,The Park on the Caillebotte Property at Yerres,Gustave Caillebotte,1875,IMPRESSIONISM
1289,IMPRESSIONISM_1290.jpg,The Parquet Planers (The Floor Scrapers),Gustave Caillebotte,1875,IMPRESSIONISM
1290,IMPRESSIONISM_1291.jpg,"The Yerres, Rain",Gustave Caillebotte,1875,IMPRESSIONISM
1291,IMPRESSIONISM_1292.jpg,Autumn. Steppe,Arkhyp Kuindzhi,1875,IMPRESSIONISM
1292,IMPRESSIONISM_1293.jpg,Clouds,Arkhyp Kuindzhi,1875,IMPRESSIONISM
1293,IMPRESSIONISM_1294.jpg,Wild grass,Arkhyp Kuindzhi,1875,IMPRESSIONISM
1294,IMPRESSIONISM_1295.jpg,A Road in Seine et Marne,Alfred Sisley,1875,IMPRESSIONISM
1295,IMPRESSIONISM_1296.jpg,Banks of the Seine at Port Marly,Alfred Sisley,1875,IMPRESSIONISM
1296,IMPRESSIONISM_1297.jpg,Bassin de Marly,Alfred Sisley,1875,IMPRESSIONISM
1297,IMPRESSIONISM_1298.jpg,Bouquet of Flowers,Alfred Sisley,1875,IMPRESSIONISM
1298,IMPRESSIONISM_1299.jpg,Fete Day at Marly le Roi (The Fourteenth of July at Marly le Roi),Alfred Sisley,1875,IMPRESSIONISM
1299,IMPRESSIONISM_1300.jpg,Forge at Marly le Roi,Alfred Sisley,1875,IMPRESSIONISM
1300,IMPRESSIONISM_1301.jpg,Horses being Watered at Marly le Roi,Alfred Sisley,1875,IMPRESSIONISM
1301,IMPRESSIONISM_1302.jpg,Landscape at Andresy,Alfred Sisley,1875,IMPRESSIONISM
1302,IMPRESSIONISM_1303.jpg,Meadow,Alfred Sisley,1875,IMPRESSIONISM
1303,IMPRESSIONISM_1304.jpg,Rider at the Edge of the Forest,Alfred Sisley,1875,IMPRESSIONISM
1304,IMPRESSIONISM_1305.jpg,Road from Saint Germain to Marly,Alfred Sisley,1875,IMPRESSIONISM
1305,IMPRESSIONISM_1306.jpg,Road from Versailles to Saint Germain,Alfred Sisley,1875,IMPRESSIONISM
1306,IMPRESSIONISM_1307.jpg,Route to Versailles,Alfred Sisley,1875,IMPRESSIONISM
1307,IMPRESSIONISM_1308.jpg,"Sand on the Quayside, Port Marly",Alfred Sisley,1875,IMPRESSIONISM
1308,IMPRESSIONISM_1309.jpg,Snow at Marly le Roi,Alfred Sisley,1875,IMPRESSIONISM
1309,IMPRESSIONISM_1310.jpg,The Marly Machine and the Dam,Alfred Sisley,1875,IMPRESSIONISM
1310,IMPRESSIONISM_1311.jpg,The Rising Path,Alfred Sisley,1875,IMPRESSIONISM
1311,IMPRESSIONISM_1312.jpg,The Seine at Port Marly sand piles,Alfred Sisley,1875,IMPRESSIONISM
1312,IMPRESSIONISM_1313.jpg,The Slopes of Bougival,Alfred Sisley,1875,IMPRESSIONISM
1313,IMPRESSIONISM_1314.jpg,"The Terrace at Saint Germain, Spring",Alfred Sisley,1875,IMPRESSIONISM
1314,IMPRESSIONISM_1315.jpg,The Watering Place at Marly le Roi in Winter,Alfred Sisley,1875,IMPRESSIONISM
1315,IMPRESSIONISM_1316.jpg,The Road to Louveciennes Montbuisson,Alfred Sisley,1875,IMPRESSIONISM
1316,IMPRESSIONISM_1317.jpg,Valley of the Seine at Saint Cloud,Alfred Sisley,1875,IMPRESSIONISM
1317,IMPRESSIONISM_1318.jpg,Washerwomen of Bougival,Alfred Sisley,1875,IMPRESSIONISM
1318,IMPRESSIONISM_1319.jpg,Snow at Marly Le Roi,Alfred Sisley,1875,IMPRESSIONISM
1319,IMPRESSIONISM_1320.jpg,"Autumn Landscape, Louveciennnes",Alfred Sisley,1875,IMPRESSIONISM
1320,IMPRESSIONISM_1321.jpg,Hush! (The Concert),James Tissot,1875,IMPRESSIONISM
1321,IMPRESSIONISM_1322.jpg,Premier frontispiece,James Tissot,1875,IMPRESSIONISM
1322,IMPRESSIONISM_1323.jpg,The King's Jester,William Merritt Chase,1875,IMPRESSIONISM
1323,IMPRESSIONISM_1324.jpg,Woman with a Basket,William Merritt Chase,1875,IMPRESSIONISM
1324,IMPRESSIONISM_1325.jpg,"Bordeaux, Boats on the Garonne",Eugene Boudin,1875,IMPRESSIONISM
1325,IMPRESSIONISM_1326.jpg,"Deauville, the Docks",Eugene Boudin,1875,IMPRESSIONISM
1326,IMPRESSIONISM_1327.jpg,Dusk over the port of Le Havre,Eugene Boudin,1875,IMPRESSIONISM
1327,IMPRESSIONISM_1328.jpg,Fish Market,Eugene Boudin,1875,IMPRESSIONISM
1328,IMPRESSIONISM_1329.jpg,Fisherwives Waiting for the Boats to Return,Eugene Boudin,1875,IMPRESSIONISM
1329,IMPRESSIONISM_1330.jpg,Fisherwomen at Berck,Eugene Boudin,1875,IMPRESSIONISM
1330,IMPRESSIONISM_1331.jpg,High seas,Eugene Boudin,1875,IMPRESSIONISM
1331,IMPRESSIONISM_1332.jpg,Return of the Terre Neuvier,Eugene Boudin,1875,IMPRESSIONISM
1332,IMPRESSIONISM_1333.jpg,"Scheveningen, Boats Aground on the Shore",Eugene Boudin,1875,IMPRESSIONISM
1333,IMPRESSIONISM_1334.jpg,The Port of Bordeaux,Eugene Boudin,1875,IMPRESSIONISM
1334,IMPRESSIONISM_1335.jpg,The Port of Deauville,Eugene Boudin,1875,IMPRESSIONISM
1335,IMPRESSIONISM_1336.jpg,The Port of Trouville,Eugene Boudin,1875,IMPRESSIONISM
1336,IMPRESSIONISM_1337.jpg,The Trouville Heights,Eugene Boudin,1875,IMPRESSIONISM
1337,IMPRESSIONISM_1338.jpg,"Three Masted Ship in Port, Bordeaux",Eugene Boudin,1875,IMPRESSIONISM
1338,IMPRESSIONISM_1339.jpg,"Trouville, Beach Scene",Eugene Boudin,1875,IMPRESSIONISM
1339,IMPRESSIONISM_1340.jpg,"Trouville, Fish Market",Eugene Boudin,1875,IMPRESSIONISM
1340,IMPRESSIONISM_1341.jpg,"Note in Red, The Siesta",James McNeill Whistler,1873-1875,IMPRESSIONISM
1341,IMPRESSIONISM_1342.jpg,Trees,Odilon Redon,1875,IMPRESSIONISM
1342,IMPRESSIONISM_1343.jpg,Afternoon Tea (aka On the Terrace),Eva Gonzales,1875,IMPRESSIONISM
1343,IMPRESSIONISM_1344.jpg,Aboard a Yacht,Berthe Morisot,1875,IMPRESSIONISM
1344,IMPRESSIONISM_1345.jpg,At the Ball,Berthe Morisot,1875,IMPRESSIONISM
1345,IMPRESSIONISM_1346.jpg,Before the Theatre,Berthe Morisot,1875,IMPRESSIONISM
1346,IMPRESSIONISM_1347.jpg,Boat on the Quay,Berthe Morisot,1875,IMPRESSIONISM
1347,IMPRESSIONISM_1348.jpg,Boats - Entry to the Medina in the Isle of Wight,Berthe Morisot,1875,IMPRESSIONISM
1348,IMPRESSIONISM_1349.jpg,English Seascape,Berthe Morisot,1875,IMPRESSIONISM
1349,IMPRESSIONISM_1350.jpg,Eugene Manet on the Isle of Wight,Berthe Morisot,1875,IMPRESSIONISM
1350,IMPRESSIONISM_1351.jpg,Girl and Child on the Grass,Berthe Morisot,1875,IMPRESSIONISM
1351,IMPRESSIONISM_1352.jpg,Hanging the Laundry out to Dry,Berthe Morisot,1875,IMPRESSIONISM
1352,IMPRESSIONISM_1353.jpg,In the Dining Room,Berthe Morisot,1875,IMPRESSIONISM
1353,IMPRESSIONISM_1354.jpg,In the Wheatfield at Gennevilliers,Berthe Morisot,1875,IMPRESSIONISM
1354,IMPRESSIONISM_1355.jpg,Landscape at Gennevilliers,Berthe Morisot,1875,IMPRESSIONISM
1355,IMPRESSIONISM_1356.jpg,Landscape near Valenciennes,Berthe Morisot,1875,IMPRESSIONISM
1356,IMPRESSIONISM_1357.jpg,"Portrait of the Artist's Sister, Mme Edma Pontillon, c.1872-75",Berthe Morisot,1872-1875,IMPRESSIONISM
1357,IMPRESSIONISM_1358.jpg,The Isle of Wight,Berthe Morisot,1875,IMPRESSIONISM
1358,IMPRESSIONISM_1359.jpg,The Little Windmill at Gennevilliers,Berthe Morisot,1875,IMPRESSIONISM
1359,IMPRESSIONISM_1360.jpg,Il Penseroso,John Atkinson Grimshaw,1875,IMPRESSIONISM
1360,IMPRESSIONISM_1361.jpg,In the Pleasaunce,John Atkinson Grimshaw,1875,IMPRESSIONISM
1361,IMPRESSIONISM_1362.jpg,Liverpool from Wapping,John Atkinson Grimshaw,1875,IMPRESSIONISM
1362,IMPRESSIONISM_1363.jpg,Bust of a Smiling Woman,Auguste Rodin,1875,IMPRESSIONISM
1363,IMPRESSIONISM_1364.jpg,Suzon,Auguste Rodin,1875,IMPRESSIONISM
1364,IMPRESSIONISM_1365.jpg,A friend of the marquis,Giovanni Boldini,1875,IMPRESSIONISM
1365,IMPRESSIONISM_1366.jpg,Crossing the Street,Giovanni Boldini,1873-1875,IMPRESSIONISM
1366,IMPRESSIONISM_1367.jpg,In the Garden,Giovanni Boldini,1875,IMPRESSIONISM
1367,IMPRESSIONISM_1368.jpg,The red umbrella,Giovanni Boldini,1872-1875,IMPRESSIONISM
1368,IMPRESSIONISM_1369.jpg,Women's Figures in the Park,Giovanni Boldini,1875,IMPRESSIONISM
1369,IMPRESSIONISM_1370.jpg,Boats and Children on the Beach,Konstantinos Volanakis,1875,IMPRESSIONISM
1370,IMPRESSIONISM_1371.jpg,The river,Konstantinos Volanakis,1875,IMPRESSIONISM
1371,IMPRESSIONISM_1372.jpg,A Roman Aqueduct,Giuseppe de Nittis,1874-1875,IMPRESSIONISM
1372,IMPRESSIONISM_1373.jpg,A Winter's Landscape,Giuseppe de Nittis,1875,IMPRESSIONISM
1373,IMPRESSIONISM_1374.jpg,Return from the Races,Giuseppe de Nittis,1875,IMPRESSIONISM
1374,IMPRESSIONISM_1375.jpg,"The Place des Pyramides, Paris",Giuseppe de Nittis,1875,IMPRESSIONISM
1375,IMPRESSIONISM_1376.jpg,"The Victoria Embankment, London",Giuseppe de Nittis,1875,IMPRESSIONISM
1376,IMPRESSIONISM_1377.jpg,Woman on the sand,Giuseppe de Nittis,1874-1875,IMPRESSIONISM
1377,IMPRESSIONISM_1378.jpg,La Place Valhubert,Armand Guillaumin,1875,IMPRESSIONISM
1378,IMPRESSIONISM_1379.jpg,Barcos del Sena,Francisco Oller,1875,IMPRESSIONISM
1379,IMPRESSIONISM_1380.jpg,El molino,Francisco Oller,1875,IMPRESSIONISM
1380,IMPRESSIONISM_1381.jpg,Sobborgo Di Porta Adriana a Ravenna,Telemaco Signorini,1875,IMPRESSIONISM
1381,IMPRESSIONISM_1382.jpg,Sweet Dreams,Marianne Stokes,1875,IMPRESSIONISM
1382,IMPRESSIONISM_1383.jpg,Snow Effect with Setting Sun,Claude Monet,1875,IMPRESSIONISM
1383,IMPRESSIONISM_1384.jpg,ON THE BANKS OF THE SEINE,Nathaniel Hone the Younger,1875,IMPRESSIONISM
1384,IMPRESSIONISM_1385.jpg,Tea time,Maurice Poirson,1875,IMPRESSIONISM
1385,IMPRESSIONISM_1386.jpg,Daydreaming in the park,Maurice Poirson,1875,IMPRESSIONISM
1386,IMPRESSIONISM_1387.jpg,Portrait Of Federico De Madrazo,Raimundo de Madrazo,1875,IMPRESSIONISM
1387,IMPRESSIONISM_1388.jpg,The homework,Silvestro Lega,1875,IMPRESSIONISM
1388,IMPRESSIONISM_1389.jpg,Head of a Young Girl,Mary Cassatt,1876,IMPRESSIONISM
1389,IMPRESSIONISM_1390.jpg,"Portrait of Miss Cassatt, holding the cards",Mary Cassatt,1876,IMPRESSIONISM
1390,IMPRESSIONISM_1391.jpg,Bouquet of Peonies on a Musical Score,Paul Gauguin,1876,IMPRESSIONISM
1391,IMPRESSIONISM_1392.jpg,"China Asters, Hat and Book",Paul Gauguin,1876,IMPRESSIONISM
1392,IMPRESSIONISM_1393.jpg,Daisies and peonies in blue vase,Paul Gauguin,1876,IMPRESSIONISM
1393,IMPRESSIONISM_1394.jpg,Man with a Toque,Paul Gauguin,1876,IMPRESSIONISM
1394,IMPRESSIONISM_1395.jpg,Port de Javel,Paul Gauguin,1876,IMPRESSIONISM
1395,IMPRESSIONISM_1396.jpg,Port de Javel,Paul Gauguin,1876,IMPRESSIONISM
1396,IMPRESSIONISM_1397.jpg,Still life with oysters,Paul Gauguin,1876,IMPRESSIONISM
1397,IMPRESSIONISM_1398.jpg,Still life with red mullet and jug,Paul Gauguin,1876,IMPRESSIONISM
1398,IMPRESSIONISM_1399.jpg,Stephane Mallarme,Edouard Manet,1876,IMPRESSIONISM
1399,IMPRESSIONISM_1400.jpg,"A Peasant in the Lane at Hermitage, Pontoise",Camille Pissarro,1876,IMPRESSIONISM
1400,IMPRESSIONISM_1401.jpg,"Autumn, Path through the Woods",Camille Pissarro,1876,IMPRESSIONISM
1401,IMPRESSIONISM_1402.jpg,Barges on Pontoise,Camille Pissarro,1876,IMPRESSIONISM
1402,IMPRESSIONISM_1403.jpg,"Crossroads at l'Hermitage, Pontoise",Camille Pissarro,1876,IMPRESSIONISM
1403,IMPRESSIONISM_1404.jpg,Festival at the Hermitage,Camille Pissarro,1876,IMPRESSIONISM
1404,IMPRESSIONISM_1405.jpg,Fishermen on the Banks of the Oise,Camille Pissarro,1876,IMPRESSIONISM
1405,IMPRESSIONISM_1406.jpg,Garden of Les Mathurins,Camille Pissarro,1876,IMPRESSIONISM
1406,IMPRESSIONISM_1407.jpg,La Mere Gaspard,Camille Pissarro,1876,IMPRESSIONISM
1407,IMPRESSIONISM_1408.jpg,Portrait of Eugenie Estruc,Camille Pissarro,1876,IMPRESSIONISM
1408,IMPRESSIONISM_1409.jpg,"Quai du Pothuis, at Pontoise",Camille Pissarro,1876,IMPRESSIONISM
1409,IMPRESSIONISM_1410.jpg,"The backwoods of St. Antony, Pontoise",Camille Pissarro,1876,IMPRESSIONISM
1410,IMPRESSIONISM_1411.jpg,The Clearing,Camille Pissarro,1876,IMPRESSIONISM
1411,IMPRESSIONISM_1412.jpg,The Harvest at Montfoucault,Camille Pissarro,1876,IMPRESSIONISM
1412,IMPRESSIONISM_1413.jpg,The Harvest at Montfoucault 2,Camille Pissarro,1876,IMPRESSIONISM
1413,IMPRESSIONISM_1414.jpg,The Oise at Pontoise in Bad Weather,Camille Pissarro,1876,IMPRESSIONISM
1414,IMPRESSIONISM_1415.jpg,View of Saint Ouen L'Aumone,Camille Pissarro,1876,IMPRESSIONISM
1415,IMPRESSIONISM_1416.jpg,Arriving at Montegeron,Claude Monet,1876,IMPRESSIONISM
1416,IMPRESSIONISM_1417.jpg,Camille Monet in the Garden at the House in Argenteuil,Claude Monet,1876,IMPRESSIONISM
1417,IMPRESSIONISM_1418.jpg,Camille with Green Parasol,Claude Monet,1876,IMPRESSIONISM
1418,IMPRESSIONISM_1419.jpg,Evening at Argenteuil,Claude Monet,1876,IMPRESSIONISM
1419,IMPRESSIONISM_1420.jpg,Gladioli,Claude Monet,1876,IMPRESSIONISM
1420,IMPRESSIONISM_1421.jpg,In the Meadow,Claude Monet,1876,IMPRESSIONISM
1421,IMPRESSIONISM_1422.jpg,Park Monceau,Claude Monet,1876,IMPRESSIONISM
1422,IMPRESSIONISM_1423.jpg,"Park Monceau, Paris",Claude Monet,1876,IMPRESSIONISM
1423,IMPRESSIONISM_1424.jpg,"Relaxing in the Garden, Argenteuil",Claude Monet,1876,IMPRESSIONISM
1424,IMPRESSIONISM_1425.jpg,Roses in the Hoshede`s Garden at Montregon,Claude Monet,1876,IMPRESSIONISM
1425,IMPRESSIONISM_1426.jpg,"Saint-Lazare Station, Exterior",Claude Monet,1876,IMPRESSIONISM
1426,IMPRESSIONISM_1427.jpg,Study Rushes at Argenteuil,Claude Monet,1876,IMPRESSIONISM
1427,IMPRESSIONISM_1428.jpg,The Artist's House in Argenteuil,Claude Monet,1876,IMPRESSIONISM
1428,IMPRESSIONISM_1429.jpg,"The Ball Shaped Tree, Argenteuil",Claude Monet,1876,IMPRESSIONISM
1429,IMPRESSIONISM_1430.jpg,The Banks of The Seine in Autumn,Claude Monet,1876,IMPRESSIONISM
1430,IMPRESSIONISM_1431.jpg,The Beach at Saint-Adresse,Claude Monet,1876,IMPRESSIONISM
1431,IMPRESSIONISM_1432.jpg,The Boat Studio,Claude Monet,1876,IMPRESSIONISM
1432,IMPRESSIONISM_1433.jpg,The Garden,Claude Monet,1876,IMPRESSIONISM
1433,IMPRESSIONISM_1434.jpg,The Garden Gate at Vetheuil,Claude Monet,1876,IMPRESSIONISM
1434,IMPRESSIONISM_1435.jpg,The Pond at Montgeron,Claude Monet,1876,IMPRESSIONISM
1435,IMPRESSIONISM_1436.jpg,The Pond at Montgeron 2,Claude Monet,1876,IMPRESSIONISM
1436,IMPRESSIONISM_1437.jpg,The Shoot,Claude Monet,1876,IMPRESSIONISM
1437,IMPRESSIONISM_1438.jpg,The Small Arm of the Seine at Argenteuil,Claude Monet,1876,IMPRESSIONISM
1438,IMPRESSIONISM_1439.jpg,The Studio Boat,Claude Monet,1875-1876,IMPRESSIONISM
1439,IMPRESSIONISM_1440.jpg,The Tuileries (study),Claude Monet,1876,IMPRESSIONISM
1440,IMPRESSIONISM_1441.jpg,The Turkeys,Claude Monet,1876,IMPRESSIONISM
1441,IMPRESSIONISM_1442.jpg,The Willows on the River,Claude Monet,1876,IMPRESSIONISM
1442,IMPRESSIONISM_1443.jpg,Woman in a Garden,Claude Monet,1876,IMPRESSIONISM
1443,IMPRESSIONISM_1444.jpg,Wood Lane,Claude Monet,1876,IMPRESSIONISM
1444,IMPRESSIONISM_1445.jpg,Dancer on Stage with a Bouquet,Edgar Degas,1876,IMPRESSIONISM
1445,IMPRESSIONISM_1446.jpg,Dancer with Bouquet,Edgar Degas,1876,IMPRESSIONISM
1446,IMPRESSIONISM_1447.jpg,"Henri De Gas and His Neice, Lucie Degas",Edgar Degas,1876,IMPRESSIONISM
1447,IMPRESSIONISM_1448.jpg,Jerome Ottoz,Edgar Degas,1875-1876,IMPRESSIONISM
1448,IMPRESSIONISM_1449.jpg,The Absinthe Drinker,Edgar Degas,1876,IMPRESSIONISM
1449,IMPRESSIONISM_1450.jpg,The Duchess de Montejasi and her daughters Elena and Camilla,Edgar Degas,1876,IMPRESSIONISM
1450,IMPRESSIONISM_1451.jpg,The Riders,Edgar Degas,1875-1876,IMPRESSIONISM
1451,IMPRESSIONISM_1452.jpg,Woman with an Umbrella,Edgar Degas,1876,IMPRESSIONISM
1452,IMPRESSIONISM_1453.jpg,Bather with Arms Spread,Paul Cezanne,1876,IMPRESSIONISM
1453,IMPRESSIONISM_1454.jpg,Chestnut Trees and Farmstead of Jas de Bouffin,Paul Cezanne,1876,IMPRESSIONISM
1454,IMPRESSIONISM_1455.jpg,"Jas de Bouffan, the pool",Paul Cezanne,1876,IMPRESSIONISM
1455,IMPRESSIONISM_1456.jpg,Landscape at the Jas de Bouffin,Paul Cezanne,1876,IMPRESSIONISM
1456,IMPRESSIONISM_1457.jpg,Landscape. Study after Nature,Paul Cezanne,1876,IMPRESSIONISM
1457,IMPRESSIONISM_1458.jpg,Pot of Flowers,Paul Cezanne,1876,IMPRESSIONISM
1458,IMPRESSIONISM_1459.jpg,Road,Paul Cezanne,1876,IMPRESSIONISM
1459,IMPRESSIONISM_1460.jpg,The Battle of Love,Paul Cezanne,1876,IMPRESSIONISM
1460,IMPRESSIONISM_1461.jpg,The Trees of Jas de Bouffan,Paul Cezanne,1876,IMPRESSIONISM
1461,IMPRESSIONISM_1462.jpg,Girl with a Watering Can,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1462,IMPRESSIONISM_1463.jpg,Alfred Sisley,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1463,IMPRESSIONISM_1464.jpg,Dance at Moulin de la Galette,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1464,IMPRESSIONISM_1465.jpg,Banks of the River,Pierre-Auguste Renoir,1874-1876,IMPRESSIONISM
1465,IMPRESSIONISM_1466.jpg,Banks of the River,Pierre-Auguste Renoir,1874-1876,IMPRESSIONISM
1466,IMPRESSIONISM_1467.jpg,Banks of the Seine at Champrosay,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1467,IMPRESSIONISM_1468.jpg,Conversation in a Rose Garden,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1468,IMPRESSIONISM_1469.jpg,The Garden In The Rue Cortot At Montmartre,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1469,IMPRESSIONISM_1470.jpg,Georges riviere and margot,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1470,IMPRESSIONISM_1471.jpg,Georgette Charpentier Seated,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1471,IMPRESSIONISM_1472.jpg,Girl with a pink feather,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1472,IMPRESSIONISM_1473.jpg,Head of a Woman,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1473,IMPRESSIONISM_1474.jpg,Head of a Young Woman Wearing a Blue Scarf (Madame Henriot),Pierre-Auguste Renoir,1876,IMPRESSIONISM
1474,IMPRESSIONISM_1475.jpg,In the Garden,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1475,IMPRESSIONISM_1476.jpg,Jeanne Durand Ruel,Pierre-Auguste Renoir,1876,IMPRESSIONISM
1476,IMPRESSIONISM_1477.jpg,Lady in a Black Dress,Pierre-Auguste Renoir,1876,IMPRESSIONISM
